EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 12-06-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
0.1mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SANTIAGO DE COMPOSTELA/LABACOLLA, SPAIN (STAID: 1394)
Blended and updated with sources:19729 908042 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
  1394, 19729,20040524,   79,    0
  1394, 19729,20040525,    0,    0
  1394, 19729,20040526,    0,    0
  1394, 19729,20040527,    0,    0
  1394, 19729,20040528,   20,    0
  1394, 19729,20040529,   12,    0
  1394, 19729,20040530,    0,    0
  1394, 19729,20040531,    3,    0
  1394, 19729,20040601,    0,    0
  1394, 19729,20040602,    0,    0
  1394, 19729,20040603,    0,    0
  1394, 19729,20040604,    0,    0
  1394, 19729,20040605,    0,    0
  1394, 19729,20040606,    0,    0
  1394, 19729,20040607,    0,    0
  1394, 19729,20040608,    0,    0
  1394, 19729,20040609,    0,    0
  1394, 19729,20040610,    0,    0
  1394, 19729,20040611,    0,    0
  1394, 19729,20040612,    0,    0
  1394, 19729,20040613,    0,    0
  1394, 19729,20040614,    0,    0
  1394, 19729,20040615,    0,    0
  1394, 19729,20040616,    0,    0
  1394, 19729,20040617,    0,    0
  1394, 19729,20040618,    0,    0
  1394, 19729,20040619,    0,    0
  1394, 19729,20040620,  128,    0
  1394, 19729,20040621,    2,    0
  1394, 19729,20040622,   90,    0
  1394, 19729,20040623,   75,    0
  1394, 19729,20040624,    3,    0
  1394, 19729,20040625,    0,    0
  1394, 19729,20040626,    3,    0
  1394, 19729,20040627,    0,    0
  1394, 19729,20040628,    0,    0
  1394, 19729,20040629,    0,    0
  1394, 19729,20040630,    0,    0
  1394, 19729,20040701,    0,    0
  1394, 19729,20040702,    0,    0
  1394, 19729,20040703,    0,    0
  1394, 19729,20040704,    0,    0
  1394, 19729,20040705,    0,    0
  1394, 19729,20040706,    3,    0
  1394, 19729,20040707,   93,    0
  1394, 19729,20040708,  213,    0
  1394, 19729,20040709,   35,    0
  1394, 19729,20040710,   15,    0
  1394, 19729,20040711,    0,    0
  1394, 19729,20040712,    0,    0
  1394, 19729,20040713,    0,    0
  1394, 19729,20040714,    0,    0
  1394, 19729,20040715,    0,    0
  1394, 19729,20040716,    0,    0
  1394, 19729,20040717,    0,    0
  1394, 19729,20040718,    0,    0
  1394, 19729,20040719,   57,    0
  1394, 19729,20040720,    3,    0
  1394, 19729,20040721,    0,    0
  1394, 19729,20040722,    0,    0
  1394, 19729,20040723,    0,    0
  1394, 19729,20040724,    0,    0
  1394, 19729,20040725,    0,    0
  1394, 19729,20040726,    0,    0
  1394, 19729,20040727,    0,    0
  1394, 19729,20040728,    3,    0
  1394, 19729,20040729,    0,    0
  1394, 19729,20040730,    0,    0
  1394, 19729,20040731,    0,    0
  1394, 19729,20040801,    0,    0
  1394, 19729,20040802,    0,    0
  1394, 19729,20040803,   15,    0
  1394, 19729,20040804,    0,    0
  1394, 19729,20040805,    0,    0
  1394, 19729,20040806,    0,    0
  1394, 19729,20040807,   53,    0
  1394, 19729,20040808,  192,    0
  1394, 19729,20040809,  467,    0
  1394, 19729,20040810,  254,    0
  1394, 19729,20040811,  228,    0
  1394, 19729,20040812,   12,    0
  1394, 19729,20040813,    0,    0
  1394, 19729,20040814,    0,    0
  1394, 19729,20040815,  211,    0
  1394, 19729,20040816,  314,    0
  1394, 19729,20040817,  130,    0
  1394, 19729,20040818,  142,    0
  1394, 19729,20040819,  123,    0
  1394, 19729,20040820,    8,    0
  1394, 19729,20040821,    0,    0
  1394, 19729,20040822,    0,    0
  1394, 19729,20040823,    0,    0
  1394, 19729,20040824,    0,    0
  1394, 19729,20040825,    0,    0
  1394, 19729,20040826,    0,    0
  1394, 19729,20040827,    0,    0
  1394, 19729,20040828,    0,    0
  1394, 19729,20040829,    0,    0
  1394, 19729,20040830,    0,    0
  1394, 19729,20040831,    0,    0
  1394, 19729,20040901,    0,    0
  1394, 19729,20040902,    0,    0
  1394, 19729,20040903,    1,    0
  1394, 19729,20040904,   47,    0
  1394, 19729,20040905,   11,    0
  1394, 19729,20040906,   16,    0
  1394, 19729,20040907,   45,    0
  1394, 19729,20040908,   64,    0
  1394, 19729,20040909,    0,    0
  1394, 19729,20040910,   19,    0
  1394, 19729,20040911,    0,    0
  1394, 19729,20040912,    0,    0
  1394, 19729,20040913,  120,    0
  1394, 19729,20040914,    0,    0
  1394, 19729,20040915,    0,    0
  1394, 19729,20040916,    0,    0
  1394, 19729,20040917,    0,    0
  1394, 19729,20040918,    0,    0
  1394, 19729,20040919,    0,    0
  1394, 19729,20040920,    0,    0
  1394, 19729,20040921,    0,    0
  1394, 19729,20040922,    0,    0
  1394, 19729,20040923,    0,    0
  1394, 19729,20040924,    0,    0
  1394, 19729,20040925,    0,    0
  1394, 19729,20040926,    0,    0
  1394, 19729,20040927,    0,    0
  1394, 19729,20040928,    0,    0
  1394, 19729,20040929,    0,    0
  1394, 19729,20040930,    0,    0
  1394, 19729,20041001,    0,    0
  1394, 19729,20041002,    0,    0
  1394, 19729,20041003,    0,    0
  1394, 19729,20041004,  145,    0
  1394, 19729,20041005,    4,    0
  1394, 19729,20041006,    0,    0
  1394, 19729,20041007,   25,    0
  1394, 19729,20041008,  152,    0
  1394, 19729,20041009,  731,    0
  1394, 19729,20041010,   55,    0
  1394, 19729,20041011,   31,    0
  1394, 19729,20041012,    3,    0
  1394, 19729,20041013,   67,    0
  1394, 19729,20041014,   30,    0
  1394, 19729,20041015,   54,    0
  1394, 19729,20041016,   46,    0
  1394, 19729,20041017,    1,    0
  1394, 19729,20041018,  223,    0
  1394, 19729,20041019,  322,    0
  1394, 19729,20041020,  131,    0
  1394, 19729,20041021,    0,    0
  1394, 19729,20041022,    0,    0
  1394, 19729,20041023,  586,    0
  1394, 19729,20041024,   43,    0
  1394, 19729,20041025,   30,    0
  1394, 19729,20041026,  171,    0
  1394, 19729,20041027,  107,    0
  1394, 19729,20041028,  176,    0
  1394, 19729,20041029,  152,    0
  1394, 19729,20041030,  240,    0
  1394, 19729,20041031,    0,    0
  1394, 19729,20041101,    0,    0
  1394, 19729,20041102,   83,    0
  1394, 19729,20041103,  158,    0
  1394, 19729,20041104,    0,    0
  1394, 19729,20041105,    0,    0
  1394, 19729,20041106,    0,    0
  1394, 19729,20041107,    0,    0
  1394, 19729,20041108,    0,    0
  1394, 19729,20041109,    1,    0
  1394, 19729,20041110,   16,    0
  1394, 19729,20041111,    0,    0
  1394, 19729,20041112,    0,    0
  1394, 19729,20041113,    0,    0
  1394, 19729,20041114,    0,    0
  1394, 19729,20041115,    0,    0
  1394, 19729,20041116,    0,    0
  1394, 19729,20041117,    0,    0
  1394, 19729,20041118,    0,    0
  1394, 19729,20041119,    0,    0
  1394, 19729,20041120,    0,    0
  1394, 19729,20041121,    0,    0
  1394, 19729,20041122,    0,    0
  1394, 19729,20041123,    0,    0
  1394, 19729,20041124,    0,    0
  1394, 19729,20041125,    0,    0
  1394, 19729,20041126,    0,    0
  1394, 19729,20041127,    1,    0
  1394, 19729,20041128,    2,    0
  1394, 19729,20041129,    0,    0
  1394, 19729,20041130,  178,    0
  1394, 19729,20041201,  108,    0
  1394, 19729,20041202,   36,    0
  1394, 19729,20041203,    0,    0
  1394, 19729,20041204,    0,    0
  1394, 19729,20041205,    0,    0
  1394, 19729,20041206,    0,    0
  1394, 19729,20041207,    0,    0
  1394, 19729,20041208,    0,    0
  1394, 19729,20041209,    0,    0
  1394, 19729,20041210,    0,    0
  1394, 19729,20041211,    0,    0
  1394, 19729,20041212,    0,    0
  1394, 19729,20041213,    3,    0
  1394, 19729,20041214,    0,    0
  1394, 19729,20041215,    3,    0
  1394, 19729,20041216,    2,    0
  1394, 19729,20041217,   35,    0
  1394, 19729,20041218,   83,    0
  1394, 19729,20041219,   34,    0
  1394, 19729,20041220,   13,    0
  1394, 19729,20041221,   23,    0
  1394, 19729,20041222,    0,    0
  1394, 19729,20041223,    0,    0
  1394, 19729,20041224,   49,    0
  1394, 19729,20041225,  124,    0
  1394, 19729,20041226,   77,    0
  1394, 19729,20041227,   33,    0
  1394, 19729,20041228,   89,    0
  1394, 19729,20041229,    0,    0
  1394, 19729,20041230,    0,    0
  1394, 19729,20041231,    0,    0
  1394, 19729,20050101,   10,    0
  1394, 19729,20050102,    0,    0
  1394, 19729,20050103,    0,    0
  1394, 19729,20050104,    0,    0
  1394, 19729,20050105,    0,    0
  1394, 19729,20050106,    0,    0
  1394, 19729,20050107,    0,    0
  1394, 19729,20050108,    0,    0
  1394, 19729,20050109,    0,    0
  1394, 19729,20050110,    2,    0
  1394, 19729,20050111,  185,    0
  1394, 19729,20050112,  266,    0
  1394, 19729,20050113,  139,    0
  1394, 19729,20050114,    0,    0
  1394, 19729,20050115,   32,    0
  1394, 19729,20050116,    0,    0
  1394, 19729,20050117,   14,    0
  1394, 19729,20050118,   28,    0
  1394, 19729,20050119,   14,    0
  1394, 19729,20050120,    0,    0
  1394, 19729,20050121,    0,    0
  1394, 19729,20050122,    0,    0
  1394, 19729,20050123,    0,    0
  1394, 19729,20050124,    0,    0
  1394, 19729,20050125,    0,    0
  1394, 19729,20050126,    0,    0
  1394, 19729,20050127,    1,    0
  1394, 19729,20050128,    5,    0
  1394, 19729,20050129,    0,    0
  1394, 19729,20050130,    0,    0
  1394, 19729,20050131,    0,    0
  1394, 19729,20050201,    0,    0
  1394, 19729,20050202,    0,    0
  1394, 19729,20050203,    0,    0
  1394, 19729,20050204,    0,    0
  1394, 19729,20050205,   56,    0
  1394, 19729,20050206,    0,    0
  1394, 19729,20050207,    0,    0
  1394, 19729,20050208,    0,    0
  1394, 19729,20050209,    0,    0
  1394, 19729,20050210,    0,    0
  1394, 19729,20050211,    0,    0
  1394, 19729,20050212,   12,    0
  1394, 19729,20050213,    9,    0
  1394, 19729,20050214,    0,    0
  1394, 19729,20050215,   11,    0
  1394, 19729,20050216,    0,    0
  1394, 19729,20050217,    0,    0
  1394, 19729,20050218,    0,    0
  1394, 19729,20050219,    0,    0
  1394, 19729,20050220,   30,    0
  1394, 19729,20050221,   71,    0
  1394, 19729,20050222,   32,    0
  1394, 19729,20050223,    0,    0
  1394, 19729,20050224,    0,    0
  1394, 19729,20050225,   60,    0
  1394, 19729,20050226,    5,    0
  1394, 19729,20050227,    0,    0
  1394, 19729,20050228,    0,    0
  1394, 19729,20050301,    0,    0
  1394, 19729,20050302,   26,    0
  1394, 19729,20050303,   20,    0
  1394, 19729,20050304,    5,    0
  1394, 19729,20050305,   53,    0
  1394, 19729,20050306,   19,    0
  1394, 19729,20050307,    0,    0
  1394, 19729,20050308,    0,    0
  1394, 19729,20050309,    0,    0
  1394, 19729,20050310,    0,    0
  1394, 19729,20050311,    0,    0
  1394, 19729,20050312,    0,    0
  1394, 19729,20050313,    0,    0
  1394, 19729,20050314,    1,    0
  1394, 19729,20050315,    0,    0
  1394, 19729,20050316,    0,    0
  1394, 19729,20050317,    0,    0
  1394, 19729,20050318,    0,    0
  1394, 19729,20050319,    3,    0
  1394, 19729,20050320,  294,    0
  1394, 19729,20050321,  300,    0
  1394, 19729,20050322,   36,    0
  1394, 19729,20050323,  240,    0
  1394, 19729,20050324,   13,    0
  1394, 19729,20050325,  241,    0
  1394, 19729,20050326,  418,    0
  1394, 19729,20050327,   79,    0
  1394, 19729,20050328,  151,    0
  1394, 19729,20050329,   44,    0
  1394, 19729,20050330,    4,    0
  1394, 19729,20050331,    0,    0
  1394, 19729,20050401,   87,    0
  1394, 19729,20050402,    5,    0
  1394, 19729,20050403,   63,    0
  1394, 19729,20050404,    1,    0
  1394, 19729,20050405,    0,    0
  1394, 19729,20050406,    0,    0
  1394, 19729,20050407,    0,    0
  1394, 19729,20050408,    0,    0
  1394, 19729,20050409,    0,    0
  1394, 19729,20050410,    0,    0
  1394, 19729,20050411,    0,    0
  1394, 19729,20050412,    0,    0
  1394, 19729,20050413,   46,    0
  1394, 19729,20050414,   53,    0
  1394, 19729,20050415,  154,    0
  1394, 19729,20050416,   40,    0
  1394, 19729,20050417,  165,    0
  1394, 19729,20050418,  295,    0
  1394, 19729,20050419,   28,    0
  1394, 19729,20050420,   99,    0
  1394, 19729,20050421,   58,    0
  1394, 19729,20050422,  144,    0
  1394, 19729,20050423,   97,    0
  1394, 19729,20050424,   48,    0
  1394, 19729,20050425,    4,    0
  1394, 19729,20050426,   25,    0
  1394, 19729,20050427,    0,    0
  1394, 19729,20050428,    0,    0
  1394, 19729,20050429,    0,    0
  1394, 19729,20050430,   23,    0
  1394, 19729,20050501,   66,    0
  1394, 19729,20050502,  116,    0
  1394, 19729,20050503,   40,    0
  1394, 19729,20050504,    3,    0
  1394, 19729,20050505,    0,    0
  1394, 19729,20050506,    0,    0
  1394, 19729,20050507,    0,    0
  1394, 19729,20050508,    0,    0
  1394, 19729,20050509,   71,    0
  1394, 19729,20050510,   53,    0
  1394, 19729,20050511,    7,    0
  1394, 19729,20050512,  229,    0
  1394, 19729,20050513,  136,    0
  1394, 19729,20050514,  127,    0
  1394, 19729,20050515,  527,    0
  1394, 19729,20050516,   59,    0
  1394, 19729,20050517,    0,    0
  1394, 19729,20050518,    0,    0
  1394, 19729,20050519,    1,    0
  1394, 19729,20050520,   13,    0
  1394, 19729,20050521,    4,    0
  1394, 19729,20050522,    5,    0
  1394, 19729,20050523,    0,    0
  1394, 19729,20050524,    0,    0
  1394, 19729,20050525,    0,    0
  1394, 19729,20050526,    0,    0
  1394, 19729,20050527,    9,    0
  1394, 19729,20050528,    1,    0
  1394, 19729,20050529,    0,    0
  1394, 19729,20050530,    0,    0
  1394, 19729,20050531,    0,    0
  1394, 19729,20050601,    0,    0
  1394, 19729,20050602,    0,    0
  1394, 19729,20050603,    0,    0
  1394, 19729,20050604,    0,    0
  1394, 19729,20050605,    0,    0
  1394, 19729,20050606,    0,    0
  1394, 19729,20050607,    0,    0
  1394, 19729,20050608,    0,    0
  1394, 19729,20050609,    0,    0
  1394, 19729,20050610,    0,    0
  1394, 19729,20050611,    1,    0
  1394, 19729,20050612,    6,    0
  1394, 19729,20050613,   54,    0
  1394, 19729,20050614,    4,    0
  1394, 19729,20050615,   29,    0
  1394, 19729,20050616,    0,    0
  1394, 19729,20050617,    0,    0
  1394, 19729,20050618,    0,    0
  1394, 19729,20050619,    0,    0
  1394, 19729,20050620,    0,    0
  1394, 19729,20050621,    0,    0
  1394, 19729,20050622,    0,    0
  1394, 19729,20050623,    0,    0
  1394, 19729,20050624,    0,    0
  1394, 19729,20050625,    0,    0
  1394, 19729,20050626,    0,    0
  1394, 19729,20050627,   98,    0
  1394, 19729,20050628,  339,    0
  1394, 19729,20050629,   20,    0
  1394, 19729,20050630,    0,    0
  1394, 19729,20050701,    0,    0
  1394, 19729,20050702,    0,    0
  1394, 19729,20050703,    2,    0
  1394, 19729,20050704,    7,    0
  1394, 19729,20050705,    1,    0
  1394, 19729,20050706,    2,    0
  1394, 19729,20050707,    0,    0
  1394, 19729,20050708,    0,    0
  1394, 19729,20050709,    0,    0
  1394, 19729,20050710,    0,    0
  1394, 19729,20050711,    0,    0
  1394, 19729,20050712,    0,    0
  1394, 19729,20050713,    0,    0
  1394, 19729,20050714,    0,    0
  1394, 19729,20050715,    0,    0
  1394, 19729,20050716,    0,    0
  1394, 19729,20050717,   47,    0
  1394, 19729,20050718,    0,    0
  1394, 19729,20050719,    0,    0
  1394, 19729,20050720,    0,    0
  1394, 19729,20050721,    0,    0
  1394, 19729,20050722,    0,    0
  1394, 19729,20050723,   32,    0
  1394, 19729,20050724,    9,    0
  1394, 19729,20050725,   55,    0
  1394, 19729,20050726,   56,    0
  1394, 19729,20050727,   91,    0
  1394, 19729,20050728,   82,    0
  1394, 19729,20050729,   10,    0
  1394, 19729,20050730,    0,    0
  1394, 19729,20050731,    0,    0
  1394, 19729,20050801,    0,    0
  1394, 19729,20050802,    0,    0
  1394, 19729,20050803,    0,    0
  1394, 19729,20050804,    0,    0
  1394, 19729,20050805,    0,    0
  1394, 19729,20050806,    0,    0
  1394, 19729,20050807,    4,    0
  1394, 19729,20050808,    0,    0
  1394, 19729,20050809,  129,    0
  1394, 19729,20050810,   14,    0
  1394, 19729,20050811,    0,    0
  1394, 19729,20050812,    0,    0
  1394, 19729,20050813,    0,    0
  1394, 19729,20050814,    0,    0
  1394, 19729,20050815,    0,    0
  1394, 19729,20050816,    9,    0
  1394, 19729,20050817,    0,    0
  1394, 19729,20050818,    0,    0
  1394, 19729,20050819,    0,    0
  1394, 19729,20050820,    0,    0
  1394, 19729,20050821,    0,    0
  1394, 19729,20050822,    0,    0
  1394, 19729,20050823,    0,    0
  1394, 19729,20050824,    3,    0
  1394, 19729,20050825,   19,    0
  1394, 19729,20050826,    0,    0
  1394, 19729,20050827,   10,    0
  1394, 19729,20050828,    0,    0
  1394, 19729,20050829,    0,    0
  1394, 19729,20050830,    0,    0
  1394, 19729,20050831,    0,    0
  1394, 19729,20050901,    0,    0
  1394, 19729,20050902,    0,    0
  1394, 19729,20050903,    0,    0
  1394, 19729,20050904,   15,    0
  1394, 19729,20050905,   21,    0
  1394, 19729,20050906,  146,    0
  1394, 19729,20050907,    0,    0
  1394, 19729,20050908,   20,    0
  1394, 19729,20050909,  272,    0
  1394, 19729,20050910,  188,    0
  1394, 19729,20050911,   13,    0
  1394, 19729,20050912,    0,    0
  1394, 19729,20050913,    0,    0
  1394, 19729,20050914,    0,    0
  1394, 19729,20050915,    0,    0
  1394, 19729,20050916,    4,    0
  1394, 19729,20050917,    0,    0
  1394, 19729,20050918,    0,    0
  1394, 19729,20050919,    0,    0
  1394, 19729,20050920,    0,    0
  1394, 19729,20050921,    0,    0
  1394, 19729,20050922,    0,    0
  1394, 19729,20050923,    0,    0
  1394, 19729,20050924,    0,    0
  1394, 19729,20050925,    3,    0
  1394, 19729,20050926,    0,    0
  1394, 19729,20050927,    0,    0
  1394, 19729,20050928,    0,    0
  1394, 19729,20050929,    0,    0
  1394, 19729,20050930,    0,    0
  1394, 19729,20051001,    0,    0
  1394, 19729,20051002,    0,    0
  1394, 19729,20051003,    0,    0
  1394, 19729,20051004,    0,    0
  1394, 19729,20051005,    0,    0
  1394, 19729,20051006,    0,    0
  1394, 19729,20051007,    0,    0
  1394, 19729,20051008,    0,    0
  1394, 19729,20051009,   53,    0
  1394, 19729,20051010,  793,    0
  1394, 19729,20051011,  313,    0
  1394, 19729,20051012,   15,    0
  1394, 19729,20051013,    3,    0
  1394, 19729,20051014,   34,    0
  1394, 19729,20051015,    3,    0
  1394, 19729,20051016,   42,    0
  1394, 19729,20051017,   62,    0
  1394, 19729,20051018,  441,    0
  1394, 19729,20051019,  619,    0
  1394, 19729,20051020,  115,    0
  1394, 19729,20051021,  353,    0
  1394, 19729,20051022,   85,    0
  1394, 19729,20051023,    0,    0
  1394, 19729,20051024,   45,    0
  1394, 19729,20051025,   34,    0
  1394, 19729,20051026,    0,    0
  1394, 19729,20051027,  142,    0
  1394, 19729,20051028,   71,    0
  1394, 19729,20051029,  261,    0
  1394, 19729,20051030,   80,    0
  1394, 19729,20051031,  128,    0
  1394, 19729,20051101,  550,    0
  1394, 19729,20051102,  323,    0
  1394, 19729,20051103,   30,    0
  1394, 19729,20051104,   27,    0
  1394, 19729,20051105,    0,    0
  1394, 19729,20051106,   14,    0
  1394, 19729,20051107,   24,    0
  1394, 19729,20051108,  270,    0
  1394, 19729,20051109,    6,    0
  1394, 19729,20051110,    0,    0
  1394, 19729,20051111,   42,    0
  1394, 19729,20051112,  104,    0
  1394, 19729,20051113,  121,    0
  1394, 19729,20051114,    0,    0
  1394, 19729,20051115,    1,    0
  1394, 19729,20051116,    2,    0
  1394, 19729,20051117,    0,    0
  1394, 19729,20051118,    0,    0
  1394, 19729,20051119,   30,    0
  1394, 19729,20051120,    2,    0
  1394, 19729,20051121,    0,    0
  1394, 19729,20051122,    0,    0
  1394, 19729,20051123,    0,    0
  1394, 19729,20051124,    8,    0
  1394, 19729,20051125,  140,    0
  1394, 19729,20051126,  109,    0
  1394, 19729,20051127,    7,    0
  1394, 19729,20051128,    7,    0
  1394, 19729,20051129,   10,    0
  1394, 19729,20051130,  103,    0
  1394, 19729,20051201,  690,    0
  1394, 19729,20051202,  107,    0
  1394, 19729,20051203,  175,    0
  1394, 19729,20051204,  123,    0
  1394, 19729,20051205,   17,    0
  1394, 19729,20051206,    0,    0
  1394, 19729,20051207,    1,    0
  1394, 19729,20051208,   11,    0
  1394, 19729,20051209,    0,    0
  1394, 19729,20051210,    0,    0
  1394, 19729,20051211,    0,    0
  1394, 19729,20051212,    0,    0
  1394, 19729,20051213,    0,    0
  1394, 19729,20051214,    0,    0
  1394, 19729,20051215,    0,    0
  1394, 19729,20051216,    0,    0
  1394, 19729,20051217,    0,    0
  1394, 19729,20051218,    0,    0
  1394, 19729,20051219,    0,    0
  1394, 19729,20051220,    0,    0
  1394, 19729,20051221,    0,    0
  1394, 19729,20051222,    0,    0
  1394, 19729,20051223,    0,    0
  1394, 19729,20051224,    0,    0
  1394, 19729,20051225,    0,    0
  1394, 19729,20051226,  222,    0
  1394, 19729,20051227,   56,    0
  1394, 19729,20051228,   23,    0
  1394, 19729,20051229,   92,    0
  1394, 19729,20051230,  289,    0
  1394, 19729,20051231,   97,    0
  1394, 19729,20060101,   34,    0
  1394, 19729,20060102,    4,    0
  1394, 19729,20060103,    0,    0
  1394, 19729,20060104,    0,    0
  1394, 19729,20060105,  100,    0
  1394, 19729,20060106,   18,    0
  1394, 19729,20060107,    0,    0
  1394, 19729,20060108,    0,    0
  1394, 19729,20060109,    0,    0
  1394, 19729,20060110,    0,    0
  1394, 19729,20060111,    0,    0
  1394, 19729,20060112,    0,    0
  1394, 19729,20060113,  118,    0
  1394, 19729,20060114,   36,    0
  1394, 19729,20060115,   92,    0
  1394, 19729,20060116,   22,    0
  1394, 19729,20060117,   48,    0
  1394, 19729,20060118,    4,    0
  1394, 19729,20060119,    0,    0
  1394, 19729,20060120,    0,    0
  1394, 19729,20060121,    0,    0
  1394, 19729,20060122,    0,    0
  1394, 19729,20060123,    0,    0
  1394, 19729,20060124,    0,    0
  1394, 19729,20060125,    0,    0
  1394, 19729,20060126,    0,    0
  1394, 19729,20060127,    0,    0
  1394, 19729,20060128,   98,    0
  1394, 19729,20060129,    0,    0
  1394, 19729,20060130,    0,    0
  1394, 19729,20060131,    0,    0
  1394, 19729,20060201,    0,    0
  1394, 19729,20060202,    0,    0
  1394, 19729,20060203,    0,    0
  1394, 19729,20060204,    0,    0
  1394, 19729,20060205,    0,    0
  1394, 19729,20060206,    0,    0
  1394, 19729,20060207,    0,    0
  1394, 19729,20060208,    0,    0
  1394, 19729,20060209,    0,    0
  1394, 19729,20060210,    0,    0
  1394, 19729,20060211,    0,    0
  1394, 19729,20060212,    0,    0
  1394, 19729,20060213,    3,    0
  1394, 19729,20060214,    9,    0
  1394, 19729,20060215,  307,    0
  1394, 19729,20060216,  286,    0
  1394, 19729,20060217,  297,    0
  1394, 19729,20060218,  330,    0
  1394, 19729,20060219,  131,    0
  1394, 19729,20060220,  230,    0
  1394, 19729,20060221,   11,    0
  1394, 19729,20060222,    6,    0
  1394, 19729,20060223,    0,    0
  1394, 19729,20060224,  174,    0
  1394, 19729,20060225,   56,    0
  1394, 19729,20060226,    0,    0
  1394, 19729,20060227,    0,    0
  1394, 19729,20060228,    0,    0
  1394, 19729,20060301,    1,    0
  1394, 19729,20060302,  130,    0
  1394, 19729,20060303,  166,    0
  1394, 19729,20060304,  377,    0
  1394, 19729,20060305,   36,    0
  1394, 19729,20060306,   12,    0
  1394, 19729,20060307,   15,    0
  1394, 19729,20060308,  150,    0
  1394, 19729,20060309,   63,    0
  1394, 19729,20060310,   17,    0
  1394, 19729,20060311,    1,    0
  1394, 19729,20060312,    0,    0
  1394, 19729,20060313,    1,    0
  1394, 19729,20060314,    0,    0
  1394, 19729,20060315,    1,    0
  1394, 19729,20060316,   23,    0
  1394, 19729,20060317,  227,    0
  1394, 19729,20060318,  207,    0
  1394, 19729,20060319,  248,    0
  1394, 19729,20060320,  211,    0
  1394, 19729,20060321,  100,    0
  1394, 19729,20060322,  384,    0
  1394, 19729,20060323,  448,    0
  1394, 19729,20060324,  120,    0
  1394, 19729,20060325,  219,    0
  1394, 19729,20060326,  128,    0
  1394, 19729,20060327,  129,    0
  1394, 19729,20060328,   72,    0
  1394, 19729,20060329,  198,    0
  1394, 19729,20060330,  194,    0
  1394, 19729,20060331,  202,    0
  1394, 19729,20060401,   66,    0
  1394, 19729,20060402,    2,    0
  1394, 19729,20060403,    0,    0
  1394, 19729,20060404,  216,    0
  1394, 19729,20060405,  112,    0
  1394, 19729,20060406,    0,    0
  1394, 19729,20060407,    0,    0
  1394, 19729,20060408,    0,    0
  1394, 19729,20060409,    0,    0
  1394, 19729,20060410,    0,    0
  1394, 19729,20060411,    0,    0
  1394, 19729,20060412,    0,    0
  1394, 19729,20060413,    0,    0
  1394, 19729,20060414,   47,    0
  1394, 19729,20060415,  183,    0
  1394, 19729,20060416,   39,    0
  1394, 19729,20060417,    0,    0
  1394, 19729,20060418,    0,    0
  1394, 19729,20060419,    0,    0
  1394, 19729,20060420,  120,    0
  1394, 19729,20060421,  177,    0
  1394, 19729,20060422,    0,    0
  1394, 19729,20060423,    0,    0
  1394, 19729,20060424,    0,    0
  1394, 19729,20060425,    0,    0
  1394, 19729,20060426,    0,    0
  1394, 19729,20060427,    0,    0
  1394, 19729,20060428,    0,    0
  1394, 19729,20060429,    0,    0
  1394, 19729,20060430,    0,    0
  1394, 19729,20060501,    0,    0
  1394, 19729,20060502,    0,    0
  1394, 19729,20060503,    0,    0
  1394, 19729,20060504,    6,    0
  1394, 19729,20060505,    0,    0
  1394, 19729,20060506,    0,    0
  1394, 19729,20060507,   37,    0
  1394, 19729,20060508,    4,    0
  1394, 19729,20060509,    0,    0
  1394, 19729,20060510,    0,    0
  1394, 19729,20060511,    0,    0
  1394, 19729,20060512,    0,    0
  1394, 19729,20060513,    0,    0
  1394, 19729,20060514,    0,    0
  1394, 19729,20060515,   13,    0
  1394, 19729,20060516,    0,    0
  1394, 19729,20060517,   44,    0
  1394, 19729,20060518,    5,    0
  1394, 19729,20060519,  105,    0
  1394, 19729,20060520,   69,    0
  1394, 19729,20060521,  177,    0
  1394, 19729,20060522,   62,    0
  1394, 19729,20060523,    0,    0
  1394, 19729,20060524,    0,    0
  1394, 19729,20060525,    0,    0
  1394, 19729,20060526,    0,    0
  1394, 19729,20060527,    0,    0
  1394, 19729,20060528,    0,    0
  1394, 19729,20060529,    0,    0
  1394, 19729,20060530,    0,    0
  1394, 19729,20060531,    0,    0
  1394, 19729,20060601,    0,    0
  1394, 19729,20060602,    0,    0
  1394, 19729,20060603,    0,    0
  1394, 19729,20060604,    0,    0
  1394, 19729,20060605,    0,    0
  1394, 19729,20060606,    0,    0
  1394, 19729,20060607,    0,    0
  1394, 19729,20060608,    0,    0
  1394, 19729,20060609,    0,    0
  1394, 19729,20060610,    0,    0
  1394, 19729,20060611,    0,    0
  1394, 19729,20060612,   59,    0
  1394, 19729,20060613,   49,    0
